artistName,trackName,trackPrice,releaseDate,trackExplicitness,primaryGenreName,isStreamable
Keneisha,It Is What It Is,0.99,20/05/2022,Cleaned,Blues,True
TrueSaints,I Am,0.99,29/03/2020,Not Explicit,Hip-Hop/Rap,True
Sean Wright,Know Idea (feat. Quise UE),0.99,06/01/2020,Not Explicit,Hip-Hop/Rap,True
John Smith,Ripluipilu,0.99,21/02/2018,Explicit,Spoken Word,True
Heroux,Women I Lose To,0.99,27/11/2023,Explicit,Hip-Hop/Rap,True
Laurence Juber,Love At First Sight,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Blues for Now,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Eye of the Storm,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Breaking Point,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Green Kitchen,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Cannery Row,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,The 5:55,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Buffalo Nickel,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Along the Way,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Laurence Juber,Liquid Amber,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Red Elvises,Guitarist,0.99,01/04/2002,Not Explicit,Rock,True
Laurence Juber,Catch!,0.99,10/04/2004,Not Explicit,Singer/Songwriter,True
Bozzi,Guitarist,0.99,05/04/2013,Not Explicit,House,True
Bozzi,Guitarist,0.99,05/04/2013,Not Explicit,House,True
Bozzi,Guitarist,0.99,05/04/2013,Not Explicit,House,True
Chris Stapleton,Feel So Bad (feat. Roosevelt Collier & Steve Fishell),1.29,20/08/2013,Not Explicit,Country,True
Bozzi,Guitarist,0.99,05/04/2013,Not Explicit,House,True
Bill Bressler,Guitarist,1.29,18/12/2018,Not Explicit,Rock,True
Mary Scott,Guitarist,0.99,03/07/2023,Not Explicit,New Age,True
Sabicas,Milonga Flamenca,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Bulerias,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Malaguena,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Farruca,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Alegrias,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Fandango,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Seguiriya,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Guajira,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Bulerias #22 Con Palmas,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Solea por Bulerias,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Fiesta de Sabicas (Bulerias),1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Solea Gitana (Soleares),1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Granadina,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Taranta,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Ecos Flamencos (Sequidilla),1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Tientos,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Farruca,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Soleares,1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Aires Cartageneros (Tanranta),1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Rumores Flamencas (Solea por Buleria),1.29,01/11/2003,Not Explicit,Classical,True
Sabicas,Salinas Gaitanas (Alegrias),1.29,01/11/2003,Not Explicit,Classical,True
Location,Guitarist,1.29,13/07/2018,Not Explicit,Electronica,True
John McLaughlin,Friendship,1.29,01/01/1979,Not Explicit,Jazz,True
John McLaughlin,My Foolish Heart,1.29,01/01/1979,Not Explicit,Jazz,True
John McLaughlin,Do You Hear the Voices You Left Behind?,1.29,01/01/1978,Not Explicit,Jazz,True
John McLoughlin,Are You the One? Are You the One?,1.29,01/01/1978,Not Explicit,Jazz,True
Hidden Orchestra,Guitarist (chiefko Remix),1.29,11/11/2022,Not Explicit,Electronic,True
John McLaughlin,Phenomenon: Compulsion,1.29,01/01/1979,Not Explicit,Jazz,True
John McLoughlin,Every Tear from Every Eye,1.29,01/01/1979,Not Explicit,Jazz,True
Sad,Guitarist,0.99,08/05/2008,Not Explicit,Electronic,True
Raul Malo,Night Life (feat. Randle Currie),1.29,20/08/2013,Not Explicit,Country,True
Anjan Cardoso,Guitarist,0.99,01/03/2023,Not Explicit,Ambient,True
Scarlet Haze,Reach Down (feat. GNR Guitarist Ron Thal),1.29,11/01/2011,Not Explicit,Rock,True
Zhiyang Luo,Guitarist,0.99,21/12/2022,Not Explicit,Pop,True
Vince Gill,Country Boy (feat. Paul Franklin and Tommy White),1.29,20/08/2013,Not Explicit,Country,True
Willie Nelson,Are You Sure,1.29,20/08/2013,Not Explicit,Country,True
Gokhan Kosar,Guitarist,1.29,22/10/2021,Not Explicit,Techno,True
Emmylou Harris & Rodney Crowell,That's All It Took (feat. Steve Fishell),1.29,20/08/2013,Not Explicit,Country,True
Norm Hamlet,Invitation To the Blues,1.29,20/08/2013,Not Explicit,Country,True
John McLaughlin,New York On My Mind,1.29,01/01/1970,Not Explicit,Jazz,True
PJ Surma,Guitarist,0.99,16/08/2022,Not Explicit,Latin,True
Helix of harmonies,Guitarist,0.99,14/02/2023,Not Explicit,Alternative,True
Gary Carter,Shenandoah,1.29,20/08/2013,Not Explicit,Country,True
Ferry Boy Beats,Guitarist,0.99,30/09/2020,Not Explicit,Hip-Hop/Rap,True
Doug Jernigan,Buddy's Boogie,1.29,20/08/2013,Not Explicit,Country,True
John Anderson,Half a Mind (feat. Buck Reid),1.29,20/08/2013,Not Explicit,Country,True
Joanie Keller Johnson,Someday Soon (feat. Mike Johnson),1.29,20/08/2013,Not Explicit,Country,True
Duane Eddy,Blue Jade (feat. Dan Dugmore),1.29,20/08/2013,Not Explicit,Country,True
Pamela Stashak,Guitarist,0.99,22/11/2019,Not Explicit,Rock,True
Juan Perez,Guitarist,0.99,17/07/2022,Not Explicit,Alternative,True
Jaydee Maness,This Cold War With You,1.29,20/08/2013,Not Explicit,Country,True
Duane Eddy,Mansion On the Hill (feat. Dan Dugmore),1.29,20/08/2013,Not Explicit,Country,True
Greg Leisz,Wild Mountain Thyme,1.29,20/08/2013,Not Explicit,Country,True
Albert Lee,Rainbows All Over Your Blues (feat. JayDee Maness),1.29,20/08/2013,Not Explicit,Country,True
"""Little"" Jimmy Dickens",When Your House Is Not a Home (feat. Dan Dugmore & Duane Eddy),1.29,20/08/2013,Not Explicit,Country,True
Omzay,Guitarist,0.99,13/01/2023,Not Explicit,Hip-Hop/Rap,True
TARIK AMIN MUSIC,Guitarist,0.99,24/02/2022,Not Explicit,Worldwide,True
Grant Geissman,Guitarism (for Ron Purcell),0.99,07/08/2012,Not Explicit,Jazz,True
Valeriy Voloshin & Gruppa Pyatiletka,Guitarist,0.99,18/06/2008,Not Explicit,Chanson in Russian,True
SlickGecko,Guitarist,0.99,12/12/2022,Not Explicit,Hip-Hop/Rap,True
Souljazz Of Fortune,Guitarist,0.99,19/06/2008,Not Explicit,Jazz,True
Rustik Zhiga,Guitarist,0.99,07/07/2014,Not Explicit,Chanson in Russian,True
Ilya,Guitarist,0.99,08/06/2016,Not Explicit,Rock,True
詩人の血,Guitarist,1.29,21/06/1990,Not Explicit,J-Pop,True
CharlElie Couture,Guitarist,1.0503141512152945,01/01/1987,Not Explicit,Pop,True
KingTeeTheFirst,Guitarist,0.99,03/02/2023,Not Explicit,Pop,True
Pageant,Guitarist,0.99,11/08/2013,Not Explicit,Jungle/Drum'n'bass,True
Rustik Zhiga,Guitarist,0.99,07/07/2014,Not Explicit,Chanson in Russian,True
Bozzi,Guitarist (Club Mix),1.0503141512152945,05/04/2013,Not Explicit,House,True
Serkan Sönmezocak,Guitarist,0.99,01/11/2022,Not Explicit,Worldwide,True
Vladimir Bocharov,Guitarist,0.99,10/09/2014,Not Explicit,Chanson in Russian,True
Rustik Zhiga,Guitarist,0.99,07/07/2014,Not Explicit,Chanson in Russian,True
TayTrax,Guitarist,0.99,11/04/2020,Not Explicit,Hip-Hop/Rap,True
Pageant,Guitarist,0.99,11/08/2013,Not Explicit,Jungle/Drum'n'bass,True
TBS DJ,Guitarist,0.99,18/10/2023,Not Explicit,Dance,True
Todd Woodworth,Guitarist,0.99,09/07/2020,Not Explicit,Alternative,True
Jonathan Adams,Sunburst,0.99,01/08/1998,Not Explicit,Classical,True
Julian Bream & John Williams,Clair De Lune,1.29,01/01/1972,Not Explicit,Classical,True
Dj Wayne,Guitarist,1.29,15/07/2022,Not Explicit,Electronic,True
No Vocal,Guitarist,0.99,22/11/2023,Not Explicit,Downtempo,True
John Williams,Cavatina from The Deer Hunter,1.29,01/01/1989,Not Explicit,Classical,True
Jonathan Adams,Norwegian Wood,0.99,01/08/1998,Not Explicit,Classical,True
John Williams,"I. Prelude from Suite for Lute (Guitar) No. 4 in E Major, BWV 1006a",1.29,01/01/1993,Not Explicit,Classical,True
John Williams,Schindler's List,1.29,16/07/1993,Not Explicit,Classical,True
John Williams,"Suite española, Op. 47: No. 5 Asturias (Leyenda)",1.29,06/10/1998,Not Explicit,Classical,True
"János Rolla, Franz Liszt Chamber Orchestra & John Williams","Concerto for Lute (Guitar), Two Violins (Strings) and Basso Continuo in D Major, R. 93: I. Allegro giusto",1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Recuerdos de la Alhambra,1.29,02/11/1900,Not Explicit,Classical,True
John Williams,Canarios,1.29,01/01/1970,Not Explicit,Classical,True
John Williams,La Catedral,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Romance for Guitar and String Orchestra,1.29,01/01/1989,Not Explicit,Classical,True
John Williams,Pavane for Guitar and String Orchestra,1.29,01/01/1989,Not Explicit,Classical,True
Julian Bream & John Williams,Rêverie,1.29,01/01/1972,Not Explicit,Classical,True
John Williams,Natalia (Venezuelan Waltz),1.29,03/05/1900,Not Explicit,Classical,True
Jonathan Adams,Eleanor Rigby,0.99,01/08/1998,Not Explicit,Classical,True
Julian Bream & John Williams,Galliard,1.29,01/01/1972,Not Explicit,Classical,True
John Williams,Una limosna por el amor de Dios (La ultima canción),1.29,03/05/1900,Not Explicit,Classical,True
"Australian Chamber Orchestra, Richard Tognetti & John Williams","Sonata ""Arpeggione"", D. 821: II. Adagio",1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Passacaglia,1.29,01/04/1988,Not Explicit,Classical,True
Roy Buchanan,Blues In E,0.99,01/07/1999,Not Explicit,R&B/Soul,True
"Australian Chamber Orchestra, Richard Tognetti & John Williams","Concerto No. 1 in A Major for Guitar and String Orchestra, Op. 30: II. Andantino; Siciliano",1.29,06/10/1998,Not Explicit,Classical,True
John Williams,El Colibri,1.29,28/03/1989,Not Explicit,Classical,True
John Williams,The Entertainer from The Sting,1.29,16/07/1993,Not Explicit,Classical,True
John Williams,El Marabino,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Soleares (No. 2 from Hommage à Tarrega),1.29,02/11/1900,Not Explicit,Classical,True
John Williams,Nkosi Sikelel'i Afrika,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Gymnopédie No. 3 (for guitar and small orchestra),1.29,03/05/1900,Not Explicit,Classical,True
Jonathan Adams,"Koyunbaba, for guitar, Op. 19 1: Moderato",0.99,01/08/1998,Not Explicit,Classical,True
John Williams,El Decaméron negro: II. La Huida de los Amantes por el Valle de los Ecos,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,El Condor Pasa,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Nelly,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Cántico,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,Preludio En Do Menor,1.29,06/10/1998,Not Explicit,Classical,True
John Williams,"Sevilla (Sevillanas) from Suite española, Op. 47, No. 3",1.29,22/06/1993,Not Explicit,Classical,True
John Williams,Mitopa,1.29,06/10/1998,Not Explicit,Classical,True
Julian Bream & John Williams,"Dolly, Op. 56: Le jardin de Dolly",1.29,01/01/1978,Not Explicit,Classical,True
John Williams,La Maja de Goya,1.29,02/11/1900,Not Explicit,Classical,True
Julian Bream & John Williams,"Cantos de Espana, Op. 232, No. 4: Córdoba (Nocturne)",1.29,06/10/1998,Not Explicit,Classical,True
Andreas Öberg,My Kind of Bebop,1.29,01/01/2005,Not Explicit,Jazz,True
John Williams,Fandango from Tres Piezas españolas for Guitar,1.29,01/01/1949,Not Explicit,Classical,True
Julian Bream & John Williams,"Danzas Espanola, Op. 37: Zambra, No. 11",1.29,06/10/1998,Not Explicit,Classical,True
John Williams,El Diablo Suelto,1.29,06/10/1998,Not Explicit,Classical,True
Andreas Öberg,A Night In Tunisia,1.29,01/01/2005,Not Explicit,Jazz,True
John Williams,"Salut d'amour, Op. 12",1.29,02/11/1900,Not Explicit,Classical,True
Sir Charles Groves,Fantasía para un Gentilhombre: IV. Danza de las Hachas: Allegro con brio,1.29,01/01/1968,Not Explicit,Classical,True
Andreas Öberg,Stompin' At the Savoy,1.29,01/01/2005,Not Explicit,Jazz,True
Roy Buchanan,Green Onions,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Roy Buchanan,Chicago Smoke Shop,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Andreas Öberg,Blues Jam,1.29,01/01/2005,Not Explicit,Jazz,True
Jonathan Adams,"Suite for Lute in E Minor, BWV 996: Bourée",0.99,01/08/1998,Not Explicit,Classical,True
Roy Buchanan,Peter Gunn,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Roy Buchanan,Foxy Lady,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Roy Buchanan,Strange Kind of Feeling,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Roy Buchanan,Hey Joe,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Roy Buchanan,Fantasia,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Andreas Öberg,Nuages,1.29,01/01/2005,Not Explicit,Jazz,True
Roy Buchanan,Short Fuse,0.99,01/07/1999,Not Explicit,R&B/Soul,True
Andreas Öberg,Flamingo,1.29,01/01/2005,Not Explicit,Jazz,True
Jonathan Adams,"Koyunbaba, for guitar, Op. 19 4: Presto",0.99,01/08/1998,Not Explicit,Classical,True
John Danley,Lori Anne,0.99,01/01/2011,Not Explicit,Electronic,True
Andreas Öberg,Samba de Orfeo,1.29,01/01/2005,Not Explicit,Jazz,True
Andreas Öberg,Le Q Theme,1.29,01/01/2005,Not Explicit,Jazz,True
Andreas Öberg,September Blues,1.29,01/01/2005,Not Explicit,Jazz,True
Roy Buchanan,Pressure,0.99,01/07/1999,Not Explicit,R&B/Soul,True
John Danley,Remembering Lydia,0.99,03/11/2004,Not Explicit,Electronic,True
Jonathan Adams,Sunday Morning Overcast,0.99,01/08/1998,Not Explicit,Classical,True
Andreas Öberg,In a Sentimental Mood,1.29,01/01/2005,Not Explicit,Jazz,True
Poulos,Guitarist,1.29,01/04/2017,Not Explicit,Hardcore,True
Jonathan Adams,"Prelúdio, for guitar No. 4 in E Minor, A. 419/4",0.99,01/08/1998,Not Explicit,Classical,True
John Danley,Whispering Blue,0.99,06/05/2003,Not Explicit,Electronic,True
Jonathan Adams,Bridget O'Malley,0.99,01/08/1998,Not Explicit,Classical,True
John Danley,Mt. Etna,0.99,26/07/2006,Not Explicit,Electronic,True
Jonathan Adams,"Chôros No. 1, for guitar, ""Tipico brasileiro"", A. 161",0.99,01/08/1998,Not Explicit,Classical,True
Andreas Öberg,Gee Bee,1.29,01/01/2005,Not Explicit,Jazz,True
Jonathan Adams,Canarios,0.99,01/08/1998,Not Explicit,Classical,True
Andreas Öberg,Helen,1.29,01/01/2005,Not Explicit,Jazz,True
John Danley,The Art of Time,0.99,01/01/2011,Not Explicit,Electronic,True
Kayler,I Wanna Hold Your Hand,0.99,26/02/2003,Not Explicit,Singer/Songwriter,True
John Danley,Auburn Moon,0.99,26/07/2006,Not Explicit,Electronic,True
Rich Barry,Asturias (Leyenda) - Isaac Albéniz,0.99,01/05/2014,Not Explicit,Instrumental,False
John Danley,Bluebird,0.99,06/05/2003,Not Explicit,Electronic,True
Jonathan Adams,The Forest: in a dream,0.99,01/08/1998,Not Explicit,Classical,True
John Danley,Below the Water,0.99,03/11/2004,Not Explicit,Electronic,True
John Danley,Etude,0.99,01/01/2011,Not Explicit,Electronic,True
John Danley,Logarhythms,0.99,01/01/2011,Not Explicit,Electronic,True
John Danley,Missed Trains,0.99,06/05/2003,Not Explicit,Electronic,True
John Danley,Jesco Goes To Nashville,0.99,06/05/2003,Not Explicit,Electronic,True
Jonathan Adams,Prelude,0.99,01/08/1998,Not Explicit,Classical,True
John Danley,Toledo,0.99,01/01/2011,Not Explicit,Electronic,True
Guava,Equinox Meaning (feat. Leo Abrahams),1.29,18/02/2022,Not Explicit,Bass,True
Jacob Fischer,Oriental Shuffle,1.29,10/07/2012,Not Explicit,Jazz,True
John Danley,Adventures in Waterford,0.99,01/01/2011,Not Explicit,Electronic,True
John Danley,Elegy fo Iris,0.99,26/07/2006,Not Explicit,Electronic,True
John Danley,The Roger Waters Trolley (live),0.99,01/01/2011,Not Explicit,Electronic,True
John Danley,Dora Maar,0.99,01/01/2011,Not Explicit,Electronic,True
Jam Track,E Minor Guitarist Track,0.99,01/02/2001,Not Explicit,Rock,True
John Danley,El Greco Shuffle,0.99,24/10/2001,Not Explicit,Electronic,True
John Danley,Acoustic Spooks,0.99,26/07/2006,Not Explicit,Electronic,True
John Danley,Europe After the Rain,0.99,03/11/2004,Not Explicit,Electronic,True
John Danley,Paxil Eyes,0.99,01/01/2011,Not Explicit,Electronic,True
Emmylou Harris & Rodney Crowell,That's All It Took (feat. Steve Fishell),1.29,20/08/2013,Not Explicit,Country,True
Albert Lee,Rainbows All Over Your Blues (feat. JayDee Maness),1.29,20/08/2013,Not Explicit,Country,True
The Relaxation New Age Guitarist,All I Ask of You,0.99,17/11/2011,Not Explicit,New Age,True
The Relaxation New Age Guitarist,That's All,0.99,17/11/2011,Not Explicit,New Age,True
René Thomas,All Mornin' Long (feat. Benoît Quersin & José Bourguignon),0.99,17/07/2020,Not Explicit,Jazz,True
Kayler,All I Have to Do Is Dream,0.99,23/10/2007,Not Explicit,Country,True
Sacha Distel,"Everything Happens to Me (feat. Bobby Jaspar, René Urtreger, Benoît Quersin, Paul Rovere & All Levitt)",1.29,01/01/2003,Not Explicit,Jazz,True
Kathy DiTondo,Its All over Now,0.99,16/05/2017,Not Explicit,Pop,True
Sacha Distel,"Sacha, Bill et Bobby (feat. Bobby Jaspar, René Urtreger, Benoît Quersin, Paul Rovere, All Levitt & Bill Byers)",1.29,01/01/2003,Not Explicit,Jazz,True
The Candlelight Guitarist,"Praise God, From Whom All Blessings Flow",0.99,01/11/2010,Not Explicit,Christian,True
The Candlelight Guitarist,All Aboard the Sleepytime Special,0.99,11/12/2011,Not Explicit,Children's Music,True
The Candlelight Guitarist,All the Pretty Little Horses,0.99,11/12/2011,Not Explicit,Children's Music,True
Carl Amundson and The Modern Guitar Quintet,All Across the City,0.99,02/11/2004,Not Explicit,Jazz,True
Sacha Distel,"Scotch Bop (feat. Bobby Jaspar, René Urtreger, Benoît Quersin, Paul Rovere & All Levitt)",1.29,01/01/2003,Not Explicit,Jazz,True
Rich Barry,"Oh Come, All Ye Faithful",0.99,08/11/2022,Not Explicit,Holiday,True
The Candlelight Guitarist,All Through the Night,0.99,11/12/2011,Not Explicit,Children's Music,True
"Robin Lahiri, Guitarist",You Are My All In All,0.99,24/10/2007,Not Explicit,Rock,True
African Queen Harmony,Love is All (feat. Lenny Doc Jones ( Guitarist)),0.99,28/08/2023,Not Explicit,Afro-Beat,True
Frank Singcol,Transitions,1.29,24/08/1998,Not Explicit,Instrumental,True
Eazer Pastor,Lock,1.29,24/08/1998,Not Explicit,Instrumental,True
Philip Arriola & Ejay Delgado,Vampire's Jive,1.29,24/08/1998,Not Explicit,Instrumental,True
African Queen Harmony,LOVE IS ALL (feat. Lenny Doc Jones ( Guitarist)),0.99,07/09/2023,Not Explicit,Afro-Beat,True
Francis Reyes,Psalm 17:15,1.29,24/08/1998,Not Explicit,Instrumental,True
Acid Jazz Guitarist,Love Is All Around Me,0.99,18/04/2015,Not Explicit,Jazz,True
Vic Carpio,Eileen,1.29,24/08/1998,Not Explicit,Instrumental,True
Manny Amador,Anita,1.29,24/08/1998,Not Explicit,Instrumental,True
Mike Villegas,Fireball,1.29,24/08/1998,Not Explicit,Instrumental,True
T AZAR,"All in your head (feat. Rachel Hylton, written by Proper T, Co produced by PN, Guitarist Oscar the Engineer)",0.99,23/01/2014,Not Explicit,R&B/Soul,True
Noel Mendez,First Trip,1.29,24/08/1998,Not Explicit,Instrumental,True
Chuck Isidro,Andrei,1.29,24/08/1998,Not Explicit,Instrumental,True
Ira Cruz,Rock-A-Bye-Jazz,1.29,24/08/1998,Not Explicit,Instrumental,True
Jack Rufo,Infusion,1.29,24/08/1998,Not Explicit,Instrumental,True
Sacha Distel,"No Sad Song for Sacha (feat. Bobby Jaspar, René Urtreger, Benoît Quersin, Paul Rovere & All Levitt)",1.29,01/01/2003,Not Explicit,Jazz,True
Ado Nakamura,All Lies,0.99,15/12/2022,Not Explicit,Electronic,True
Aaron Meyer,All Fall Down (feat. Tim Ellis & Jim Walker),0.99,08/12/2016,Not Explicit,Rock,True
Sacha Distel,"Stop and Go (feat. Bobby Jaspar, René Urtreger, Benoît Quersin, Paul Rovere & All Levitt)",1.29,01/01/2003,Not Explicit,Jazz,True
Sacha Distel,"Competition (feat. Bobby Jaspar, René Urtreger, Benoît Quersin, Paul Rovere & All Levitt)",1.29,01/01/2003,Not Explicit,Jazz,True
Surfing Guitarist,Space Aliens Will Kill Us All,0.99,13/04/2007,Not Explicit,Rock,True
"Robin Lahiri, Guitarist",O' Come All Ye Faithful,0.99,21/03/2006,Not Explicit,Jazz,True
"Robin Lahiri, Guitarist",Above All Powers,0.99,24/10/2007,Not Explicit,Rock,True
Surfing Guitarist,Galactic Beach,0.99,13/04/2007,Not Explicit,Rock,True
Surfing Guitarist,Alcohol and Cemetery,0.99,13/04/2007,Not Explicit,Rock,True
Surfing Guitarist,Sea of Alcohol,0.99,13/04/2007,Not Explicit,Rock,True
Surfing Guitarist,Invasion Earth,0.99,13/04/2007,Not Explicit,Rock,True
Surfing Guitarist,Pity the Rich,0.99,13/04/2007,Not Explicit,Rock,True
Camera Truth,Better Guitarist,0.99,26/01/1999,Not Explicit,Rock,True
LEO ROAR FISCHER,Buckethead Is the Best Guitarist In All Times,0.99,13/08/2022,Not Explicit,Rock,True
Tmb,Master Musicians (Instrumental for All Guitarist),0.99,10/03/2020,Not Explicit,Rock,True
Surfing Guitarist,Credit Card Blues,0.99,13/04/2007,Not Explicit,Rock,True
Surfing Guitarist,Beamed to Another Galaxy,0.99,13/04/2007,Not Explicit,Rock,True
Mew,Wherever,1.29,01/01/1997,Not Explicit,Alternative,True
Surfing Guitarist,All Surf-No Work,0.99,24/03/2008,Not Explicit,Rock,True
